Length,Boat,Year,PriceUSD,Type,Use,NofE,Fuel,Hull
31,Beneteau First 31.7 ,2008,66501,S,U,S,D,FG
31,Beneteau First 31.7 ,2007,66501,S,U,S,D,FG
31,Beneteau First 31.7 ,2001,64038,S,U,S,D,FG
31,Beneteau First 31.7 ,2005,60344,S,U,S,D,FG
31,Beneteau First 31.7 ,2005,60344,S,U,T,D,FG
31,Beneteau First 31.7 ,2005,60344,S,U,S,D,FG
31,Beneteau First 31.7 ,2000,58170,S,U,S,D,FG
31,Beneteau First 31.7 ,2000,55639,S,U,S,D,FG
31,Beneteau First 31.7 ,2000,46181,S,U,S,D,FG
31,Beneteau First 310 ,1991,39040,S,U,S,D,FG
31,Beneteau First 310 ,1992,38900,S,U,S,D,FG
31,Beneteau First 310 ,1993,29900,S,U,S,D,FG
31,Beneteau First 32 ,1981,36945,S,U,S,D,FG
31,Beneteau First 32 ,1981,30172,S,U,S,D,FG
31,Beneteau First 32S5 ,1990,49893,S,U,S,D,FG
31,Beneteau First 32S5 ,1989,46797,S,U,S,D,FG
31,Beneteau First 32S5 ,1989,36883,S,U,S,D,FG
31,Beneteau Oceanis 31 ,2011,100723,S,U,S,D,FG
31,Beneteau Oceanis 31 ,2011,92363,S,U,S,D,FG
31,Beneteau Oceanis 31 ,2009,90182,S,U,S,D,FG
31,Beneteau Oceanis 31 ,2011,67733,S,U,S,D,FG
31,Beneteau Oceanis 31 ,2011,67733,S,U,S,D,FG
31,Beneteau Oceanis 311 ,2003,73274,S,U,S,D,FG
31,Beneteau Oceanis 320 ,1991,40024,S,U,S,D,FG
31,Beneteau.First 305 adm... ,1986,33866,S,U,S,D,FG
31,Bianca 320 ,1988,42487,S,U,S,D,FG
31,Bianca Riviera ,1982,35714,S,U,O,O,FG
31,Bristol 31.1 ,1983,39950,S,U,S,D,FG
31,Bristol 31.1 ,1983,37500,S,U,S,D,FG
31,C & C Corvette ,1969,17000,S,U,S,D,FG
31,Cal 28 ,1986,24900,S,U,S,D,FG
31,Cal 31 ,1980,17500,S,U,S,D,FG
31,Cape Dory 31 ,1984,55000,S,U,S,D,FG
31,Carter 30 Sloop ,1981,10930,S,U,S,D,FG
31,Catalina 309 ,2007,94000,S,U,S,D,FG
31,Catalina 309 ,2010,89999,S,U,S,D,FG
31,Catalina 309 ,2007,89900,S,U,S,D,FG
31,Catalina 309 ,2007,88900,S,U,S,D,FG
31,Catalina 309 ,2009,83900,S,U,S,D,FG
31,Catalina 309 ,2007,79900,S,U,S,D,FG
31,Catalina 309 ,2007,76900,S,U,S,D,FG
31,Catalina 309 ,2008,74900,S,U,S,D,FG
31,Catalina 309 ,2006,72000,S,U,S,D,FG
31,Catalina 310 ,2005,79900,S,U,S,D,FG
31,Catalina 310 ,2004,68000,S,U,S,D,FG
31,Catalina 310 ,2002,66000,S,U,S,D,FG
31,Catalina 310 ,2001,63500,S,U,S,D,FG
31,Catalina 310 ,2000,57500,S,U,S,D,FG
31,Catalina 315 ,2013,149900,S,U,S,D,FG
31,Catalina 315 ,2015,129185,S,N,S,D,FG
31,Catalina 315 ,2015,129185,S,N,S,D,FG
31,Catalina 315 Wing Keel ,2015,129185,S,N,S,D,FG
31,Columbia 31 ,1967,14500,S,U,S,D,FG
31,Colvic Atlanta ,1982,35839,S,U,S,D,FG
31,Comfortina Comfortina 32 ,1985,48644,S,U,O,O,FG
31,Conati 31 ,1980,20320,S,U,S,D,FG
31,Concordia Sloop ,1963,33000,S,U,S,G,W
31,Contessa 32 ,1980,45279,S,U,S,D,FG
31,Contessa 32 ,1978,38962,S,U,S,D,FG
31,Contessa 32 ,1974,30451,S,U,S,D,FG
31,Corsair31 Ultimate Cru... ,2004,115000,S,U,S,G,FG
31,Corsair 31R ,2001,95000,S,U,S,G,FG
31,Douglas 32 ,1973,45286,S,U,S,D,FG
31,Dufour 31 ,1973,34482,S,U,T,D,FG
31,Dufour 31 ,1975,23500,S,U,S,D,FG
31,Dufour 310 Grand Large ,2014,156822,S,N,S,D,FG
31,Dufour 310 Grand Large ,2014,141007,S,N,S,D,CP
31,Dufour 310 Grand Large ,2014,117710,S,N,S,D,FG
31,Dufour 32 Classic ,2000,62314,S,U,S,D,FG
31,Dufour 3800 ,1982,33000,S,U,S,D,FG
31,Dufour 3800 Sloop ,1983,12500,S,U,S,D,FG
31,Dufour Dufour 31 ,1980,22044,S,U,S,D,FG
31,Dufour PRICE REDUCTION ,1983,22000,S,U,S,D,FG
31,Elan 295 ,1998,54578,S,U,S,D,FG
31,Elan 31 ,2003,82765,S,U,S,D,FG
31,Elan 31 ,2003,78002,S,U,S,D,FG
31,Elan 31 ,2002,60902,S,U,S,D,FG
31,Elan 31 ,2002,42979,S,U,S,D,FG
31,Elan 31 ,1985,35714,S,U,S,D,FG
31,Elan 31 / Private ,2002,47413,S,U,S,D,FG
31,Elan 310 ,2010,134500,S,U,S,D,CP
31,Elan 310 ,2010,107756,S,U,S,D,FG
31,Elan S3 ,2015,169739,S,N,S,D,FG
31,Elan Marine ELAN 310 ,2010,97289,S,U,S,D,FG
31,Facil 310xo ,1991,30788,S,U,S,D,FG
31,Francis JonesClassic S... ,1963,42085,S,U,S,D,W
31,Gib Sea 31 ,1984,18000,S,U,S,D,FG
31,Golden Hind 31 ,1981,46770,S,U,S,D,FG
31,Golfi¤o 34 ,2002,46797,S,U,S,D,FG
31,Hallberg-Rassy 31 ,2003,140466,S,U,S,D,FG
31,Hallberg-Rassy 31 ,1996,123150,S,U,S,D,FG
31,Hallberg-Rassy 31 ,1999,98397,S,U,S,D,FG
31,Hallberg-Rassy 32 Mistress ,1972,18349,S,U,S,D,FG
31,Hanse 311 ,2003,55418,S,U,S,D,FG
31,Hanse 311 ,2003,54186,S,U,S,D,FG
31,Hanse 312 ,2004,60344,S,U,S,D,FG
31,Hanse 315 ,2006,83468,S,U,S,D,FG
31,Hanse 315 ,2007,82757,S,U,O,O,FG
31,Hanse 315 ,2006,73828,S,U,S,D,FG
31,Hanse 320 ,2009,79432,S,U,S,D,FG
31,Hanse 320 ,2008,76353,S,U,S,D,FG
31,Hanse 325 ,2011,110835,S,U,S,D,FG
31,Hughes 31 ,1982,14548,S,U,S,D,FG
31,Hullmaster 31 Sloop ,1976,17130,S,U,S,G,FG
31,Hunter 31 ,2015,117990,S,N,S,D,FG
31,Hunter 31 ,2009,74300,S,U,S,D,FG
31,Hunter 31 ,1987,26900,S,U,S,D,FG
31,Hunter 31 ,1987,23672,S,U,S,D,FG
31,Hunter 31 ,1985,19900,S,U,S,D,O
31,Hunter 31 ,1984,19900,S,U,O,O,FG
31,Hunter 31 ,1984,19900,S,U,S,D,FG
31,Hunter 31 Shoal Draft ,1984,19500,S,U,S,D,FG
31,Hunter 31 SLOOP ,1984,20500,S,U,S,D,FG
31,Hunter 31-FRESH WATER ,1985,14000,S,U,S,D,FG
31,Hunter 31-FRESH WATER ,1985,14000,S,U,S,D,FG
31,Hunter 310 ,2000,39999,S,U,S,D,FG
31,Hunter 33 ,2004,88900,S,U,S,D,FG
31,Hunter Channel 31 ,2000,66368,S,U,S,D,FG
31,Hunter Channel 31 ,2000,58560,S,U,S,D,FG
31,Hunter HB31 ,1985,23346,S,U,S,D,FG
31,Hunter shoal draft sloop ,1984,15900,S,U,S,D,FG
31,Hunter Sloop ,1984,18900,S,U,S,D,FG
31,Hunter sloop ,1987,19000,S,U,S,D,FG
31,Hunter Boats HB31 ,1985,24900,S,U,S,D,FG
31,Island Packet 31 ,1989,60000,S,U,S,D,FG
31,Island Packet 31 ,1988,47500,S,U,S,D,FG
31,J Boats J 95 ,2010,149000,S,U,S,D,FG
31,J Boats J/95 ,2012,170214,S,U,S,D,FG
31,J Boats J/97 ,2011,170214,S,U,S,D,FG
31,J Boats J/97 ,2010,154598,S,U,S,D,FG
31,Javelin 30 ,1971,12485,S,U,S,D,FG
31,Jeanneau Sun Fast 32 ,1994,55418,S,U,S,D,FG
31,Jeanneau Sun Fast 32 ,2000,51723,S,U,S,D,FG
31,Jeanneau Sun Fast 32i ,2003,62807,S,U,S,D,FG
31,Jeanneau Sun Fast 32i ,2003,62807,S,U,S,D,FG
31,Jeanneau Sun Fast 32i ,2003,51107,S,U,S,D,FG
31,Jeanneau Sun Fast 32i ,2002,49260,S,U,S,D,FG
31,Jeanneau Sun Fast 32i ,2002,49260,S,U,S,D,FG
31,Jeanneau Sun Odyssey 32 ,2003,60344,S,U,S,D,FG
31,Jeanneau Sun Odyssey 32 ,2002,41871,S,U,S,D,FG
31,Jeanneau Sun Odyssey 32 ,2002,40640,S,U,S,D,FG
31,Jeanneau Sun Odyssey 32i ,2009,87655,S,U,S,D,FG
31,Jeanneau Sun Odyssey 32i ,2008,80048,S,U,S,D,FG
31,Jeanneau Sun Odyssey 32i ,2009,76969,S,U,S,D,FG
31,Jeanneau Sun Odyssey 32i ,2008,73828,S,U,S,D,FG
31,Jeanneau Sun Odyssey 32i ,2007,73828,S,U,S,D,FG
31,Jeanneau Sun Odyssey 32i ,2009,67733,S,U,S,D,FG
31,Jeanneau Sun Odyssey 32i ,2007,67425,S,U,S,D,FG
31,Jeanneau Sun Odyssey 33i ,2012,84974,S,U,S,D,FG
31,Jeanneau Symphonie ,1982,24908,S,U,S,D,FG
31,Jeanneau Symphonie ,1979,16625,S,U,S,D,FG
31,Jpk Composites JPK 960 ,2008,113298,S,U,S,D,CP
31,Kelt Marine Kelt 9 M ,1983,36083,S,U,S,D,FG
31,Lucifer 96 ,2003,80048,S,U,S,D,O
31,Marlow-Hunter 31 ,2015,155000,S,N,S,D,FG
31,Maxi 95 ,1978,32794,S,U,S,D,FG
31,Maxi 95 ,1982,31154,S,U,S,D,FG
31,Maxi 95 ,1979,27328,S,U,S,D,FG
31,Midget 31 ,1997,67117,S,U,S,D,FG
31,Miura 31 ,1981,25000,S,U,S,D,FG
31,Moody 31 ,1985,40024,S,U,S,D,FG
31,Moody 31 Mk 11 ,1988,49893,S,U,S,D,FG
31,Morecambe Bay Prawner 32ft ,1908,70272,S,U,S,D,W
31,Mount Gay / Whitbread 30 ,1996,55418,S,U,O,O,FG
31,O'day 31 ,1985,25738,S,U,S,D,FG
31,O'day 31 ,1985,24900,S,U,S,D,FG
31,O'day 31 ,1985,19900,S,U,S,D,FG
31,O'day ,1985,26500,S,U,S,D,FG
31,Pacer Yachts Pacer 310 ,2012,141623,S,U,S,D,FG
31,Pacer Yachts Pacer 310 CR ,2011,89900,S,U,O,O,FG
31,Pearson 31 ,1987,29900,S,U,S,D,FG
31,Pearson 31 ,1978,13999,S,U,S,G,FG
31,Pearson 31 ,1979,12500,S,U,S,G,FG
31,Pearson 31 MK 2 ,1986,25000,S,U,S,D,FG
31,Pearson 31 Sloop ,1988,34900,S,U,S,D,FG
31,Pearson 31-2 ,1988,32900,S,U,S,D,FG
31,Pearson Mark II ,1987,33500,S,U,S,D,FG
31,Pearson P31 ,1988,38888,S,U,S,D,FG
31,Pioneer 10 ,1976,23346,S,U,S,D,FG
31,Rival 31 ,1969,21784,S,U,S,D,FG
31,Rival 32 ,1981,29556,S,U,S,D,FG
31,Rival 32 ,1974,27328,S,U,S,D,FG
31,Ro 330 ,2004,83742,S,U,S,D,FG
31,Ronautica Ro 330 ,2002,61575,S,U,S,D,FG
31,Rustler 31 ,1985,35128,S,U,O,O,FG
31,Rustler 31 ,1985,31232,S,U,S,D,FG
31,Rustler ,1967,35000,S,U,S,D,FG
31,Sadler 32 ,1989,30172,S,U,S,D,FG
31,Seeker 31 ,1982,21784,S,U,S,D,FG
31,She 31 ,1969,15538,S,U,S,D,FG
31,She 9.5 Traveller ,1972,15538,S,U,S,D,FG
31,Solaris Sunstar 32 ,1996,120243,S,U,T,D,FG
31,Tanzer 31 ,1985,15925,S,U,S,D,FG
31,Tartan 31 ,1990,60000,S,U,S,D,FG
31,Tartan 31 ,1988,49000,S,U,S,D,FG
31,Tartan 31 ,1989,47900,S,U,S,D,FG
31,Tartan 31 ,1988,41000,S,U,S,D,FG
31,Tartan 31 ,1988,39800,S,U,O,O,FG
31,Tartan 3100 ,1995,67500,S,U,S,D,FG
31,Tartan 3100 ,1993,52900,S,U,S,D,FG
31,Tofinou 9.5 ,2008,150886,S,U,O,O,FG
31,Westerly Berwick ,1973,24595,S,U,S,D,FG
31,Westerly Longbow ,1977,19520,S,U,S,D,FG
31,Whitbread 30 ,1996,31154,S,U,S,D,FG
31,William CrossfieldMore... ,1914,43103,S,U,S,D,W
31,Willing 31 ,1977,24591,S,U,S,D,FG
31,Winner 9.50 ,2003,54656,S,U,S,D,FG
31,Winner 950 ,2001,72659,S,U,S,D,FG
31,Morecambe Bay Prawner 32ft ,1908,70272,S,U,S,D,W
31,Mount Gay / Whitbread 30 ,1996,55418,S,U,O,O,FG
31,O'day 31 ,1985,25738,S,U,S,D,FG
31,O'day 31 ,1985,24900,S,U,S,D,FG
31,O'day 31 ,1985,19900,S,U,S,D,FG
31,O'day ,1985,26500,S,U,S,D,FG
31,Pacer Yachts Pacer 310 ,2012,141623,S,U,S,D,FG
31,Pacer Yachts Pacer 310 CR ,2011,89900,S,U,O,O,FG
31,Pearson 31 ,1987,29900,S,U,S,D,FG
31,Pearson 31 ,1978,13999,S,U,S,G,FG
31,Pearson 31 ,1979,12500,S,U,S,G,FG
31,Pearson 31 MK 2 ,1986,25000,S,U,S,D,FG
31,Pearson 31 Sloop ,1988,34900,S,U,S,D,FG
31,Pearson 31-2 ,1988,32900,S,U,S,D,FG
31,Pearson Mark II ,1987,33500,S,U,S,D,FG
31,Pearson P31 ,1988,38888,S,U,S,D,FG
31,Pioneer 10 ,1976,23346,S,U,S,D,FG
31,Rival 31 ,1969,21784,S,U,S,D,FG
31,Rival 32 ,1981,29556,S,U,S,D,FG
31,Rival 32 ,1974,27328,S,U,S,D,FG
31,Ro 330 ,2004,83742,S,U,S,D,FG
31,Ronautica Ro 330 ,2002,61575,S,U,S,D,FG
31,Rustler 31 ,1985,35128,S,U,O,O,FG
31,Rustler 31 ,1985,31232,S,U,S,D,FG
31,Rustler ,1967,35000,S,U,S,D,FG
31,Sadler 32 ,1989,30172,S,U,S,D,FG
31,Seeker 31 ,1982,21784,S,U,S,D,FG
31,She 31 ,1969,15538,S,U,S,D,FG
31,She 9.5 Traveller ,1972,15538,S,U,S,D,FG
31,Solaris Sunstar 32 ,1996,120243,S,U,T,D,FG
31,Tanzer 31 ,1985,15925,S,U,S,D,FG
31,Tartan 31 ,1990,60000,S,U,S,D,FG
31,Tartan 31 ,1988,49000,S,U,S,D,FG
31,Tartan 31 ,1989,47900,S,U,S,D,FG
31,Tartan 31 ,1988,41000,S,U,S,D,FG
31,Tartan 31 ,1988,39800,S,U,O,O,FG
31,Tartan 3100 ,1995,67500,S,U,S,D,FG
31,Tartan 3100 ,1993,52900,S,U,S,D,FG
31,Tofinou 9.5 ,2008,150886,S,U,O,O,FG
31,Westerly Berwick ,1973,24595,S,U,S,D,FG
31,Westerly Longbow ,1977,19520,S,U,S,D,FG
31,Whitbread 30 ,1996,31154,S,U,S,D,FG
31,William CrossfieldMore... ,1914,43103,S,U,S,D,W
31,Willing 31 ,1977,24591,S,U,S,D,FG
31,Winner 9.50 ,2003,54656,S,U,S,D,FG
31,Winner 950 ,2001,72659,S,U,S,D,FG
30,1/2 Tonner Ron Holland... ,1975,6500,S,U,S,D,FG
30,Acadian Yawl ,1970,8522,S,U,S,G,FG
30,Achilles 9 metre ,1978,17490,S,U,S,D,FG
30,Airplay 30 Sport ,2014,154882,S,U,O,O,FG
30,1/2 Tonner Ron Holland... ,1975,6500,S,U,S,D,FG
30,Acadian Yawl ,1970,8522,S,U,S,G,FG
30,Achilles 9 metre ,1978,17490,S,U,S,D,FG
30,Airplay 30 Sport ,2014,154882,S,U,O,O,FG
30,Alberg 30 ,1966,16500,S,U,O,O,FG
30,Albin Ballad ,1976,27093,S,U,S,D,FG
30,Albin Ballad ,1978,21520,S,U,S,D,FG
30,Allied Seawind Ketch 30 ,1963,19500,S,U,S,D,FG
30,Aloha 30 ,1986,24900,S,U,S,D,FG
30,Aloha 30 Sloop ,1988,25738,S,U,S,D,FG
30,Bavaria 30 ,2006,69491,S,U,S,D,FG
30,Bavaria 30 ,2006,57265,S,U,S,D,FG
30,Bavaria 30 Cruiser ,2005,71053,S,U,S,D,FG
30,Beneteau First 30 ,1982,30788,S,U,S,D,FG
30,Beneteau First 30 E ,1983,25500,S,U,S,D,FG
30,Beneteau First 300 Spirit ,1995,34900,S,U,O,O,FG
30,Beneteau First 305 ,1985,35000,S,U,S,D,FG
30,Beneteau First 305 ,1986,30172,S,U,S,D,FG
30,Beneteau First 305 ,1987,30128,S,U,S,D,FG
30,Beneteau First 305 ,1986,28890,S,U,S,D,FG
30,Beneteau First 305 ,1988,26547,S,U,S,D,FG
30,BeneteauOceanis 31 d&e... ,2010,80048,S,U,S,D,O
30,Bonin bonin 31 ,2007,83497,S,U,S,D,FG
30,Bristol 30 Sloop ,1973,11000,S,U,S,D,FG
30,C & C 30 ,1981,19500,S,U,S,D,FG
30,C&C 30 ,1989,44366,S,U,S,D,FG
30,C&C 30 ,1979,25738,S,U,S,G,FG
30,C&C 30 ,1974,16786,S,U,S,G,FG
30,C&C 30 ,1981,16355,S,U,S,D,FG
30,C&C 30 ,1974,15925,S,U,S,G,FG
30,C&C 30 ,1979,12900,S,U,S,D,FG
30,C&C 30 ,1972,12000,S,U,S,G,FG
30,C&C 30 ,1974,11621,S,U,S,G,FG
30,C&C 30 Mark II ,1988,42500,S,U,S,D,FG
30,C&C 30 MARK ll ,1989,34999,S,U,S,D,FG
30,C&C 30 Mk I ,1972,12500,S,U,S,G,FG
30,C&C 30 MK II ,1988,36068,S,U,S,D,FG
30,C&C 30 MK2 ,1987,47258,S,U,S,D,FG
30,C&C 30 MKII XL ,1995,47258,S,U,S,D,FG
30,C&C 30 Sloop ,1973,19368,S,U,S,G,FG
30,C&C 30 Sloop ,1982,19000,S,U,S,D,FG
30,C&C 30 Sloop ,1981,14500,S,U,S,D,FG
30,C&C 30 Yanmar ,1972,14000,S,U,S,D,FG
30,C&C Aft Cabin ,1988,47258,S,U,S,D,FG
30,C&C Redwing 30' ,1970,10000,S,U,S,G,FG
30,C. NicholsonBermudan s... ,1939,12493,S,U,S,D,W
30,Cal 9.2 ,1981,10900,S,U,S,D,FG
30,Cal 9.2 ,1981,9900,S,U,S,D,FG
30,Canadian SailcraftCS Y... ,1985,25000,S,U,S,D,FG
30,Cape 30 ,1971,26900,S,U,S,D,FG
30,Alberg 30 ,1966,16500,S,U,O,O,FG
30,Albin Ballad ,1976,27093,S,U,S,D,FG
30,Albin Ballad ,1978,21520,S,U,S,D,FG
30,Allied Seawind Ketch 30 ,1963,19500,S,U,S,D,FG
30,Aloha 30 ,1986,24900,S,U,S,D,FG
30,Aloha 30 Sloop ,1988,25738,S,U,S,D,FG
30,Bavaria 30 ,2006,69491,S,U,S,D,FG
30,Bavaria 30 ,2006,57265,S,U,S,D,FG
30,Bavaria 30 Cruiser ,2005,71053,S,U,S,D,FG
30,Beneteau First 30 ,1982,30788,S,U,S,D,FG
30,Beneteau First 30 E ,1983,25500,S,U,S,D,FG
30,Beneteau First 300 Spirit ,1995,34900,S,U,O,O,FG
30,Beneteau First 305 ,1985,35000,S,U,S,D,FG
30,Beneteau First 305 ,1986,30172,S,U,S,D,FG
30,Beneteau First 305 ,1987,30128,S,U,S,D,FG
30,Beneteau First 305 ,1986,28890,S,U,S,D,FG
30,Beneteau First 305 ,1988,26547,S,U,S,D,FG
30,BeneteauOceanis 31 d&e... ,2010,80048,S,U,S,D,O
30,Bonin bonin 31 ,2007,83497,S,U,S,D,FG
30,Bristol 30 Sloop ,1973,11000,S,U,S,D,FG
30,C & C 30 ,1981,19500,S,U,S,D,FG
30,C&C 30 ,1989,44366,S,U,S,D,FG
30,C&C 30 ,1979,25738,S,U,S,G,FG
30,C&C 30 ,1974,16786,S,U,S,G,FG
30,C&C 30 ,1981,16355,S,U,S,D,FG
30,C&C 30 ,1974,15925,S,U,S,G,FG
30,C&C 30 ,1979,12900,S,U,S,D,FG
30,C&C 30 ,1972,12000,S,U,S,G,FG
30,C&C 30 ,1974,11621,S,U,S,G,FG
30,C&C 30 Mark II ,1988,42500,S,U,S,D,FG
30,C&C 30 MARK ll ,1989,34999,S,U,S,D,FG
30,C&C 30 Mk I ,1972,12500,S,U,S,G,FG
30,C&C 30 MK II ,1988,36068,S,U,S,D,FG
30,C&C 30 MK2 ,1987,47258,S,U,S,D,FG
30,C&C 30 MKII XL ,1995,47258,S,U,S,D,FG
30,C&C 30 Sloop ,1973,19368,S,U,S,G,FG
30,C&C 30 Sloop ,1982,19000,S,U,S,D,FG
30,C&C 30 Sloop ,1981,14500,S,U,S,D,FG
30,C&C 30 Yanmar ,1972,14000,S,U,S,D,FG
30,C&C Aft Cabin ,1988,47258,S,U,S,D,FG
30,C&C Redwing 30' ,1970,10000,S,U,S,G,FG
30,C. NicholsonBermudan s... ,1939,12493,S,U,S,D,W
30,Cal 9.2 ,1981,10900,S,U,S,D,FG
30,Cal 9.2 ,1981,9900,S,U,S,D,FG
30,Canadian SailcraftCS Y... ,1985,25000,S,U,S,D,FG
30,Cape 30 ,1971,26900,S,U,S,D,FG
30,Cape Dory 30 ,1982,29900,S,U,S,D,FG
30,Cape Dory 30 ,1982,29900,S,U,S,D,FG
30,Cape Dory Intrepid 9M ,1979,15000,S,U,S,D,FG
30,Capri By Catalina 30 ,1988,11900,S,U,S,D,FG
30,Carter 30 ,1978,20996,S,U,S,D,FG
30,Carter 30 ,1974,18661,S,U,S,D,FG
30,Catalina 30 ,1985,29900,S,U,S,D,FG
30,Catalina 30 ,1986,29500,S,U,S,D,FG
30,Catalina 30 ,1990,27900,S,U,S,D,FG
30,Catalina 30 ,1985,27500,S,U,S,D,FG
30,Catalina 30 ,1990,27000,S,U,S,D,FG
30,Catalina 30 ,1989,27000,S,U,S,D,FG
30,Catalina 30 ,1987,25900,S,U,S,D,FG
30,Catalina 30 ,1987,25000,S,U,S,D,FG
30,Catalina 30 ,1986,25000,S,U,S,D,FG
30,Catalina 30 ,1985,24995,S,U,S,D,FG
30,Catalina 30 ,1984,24900,S,U,S,D,FG
30,Catalina 30 ,1990,24500,S,U,S,D,FG
30,Catalina 30 ,1986,24500,S,U,S,D,FG
30,Catalina 30 ,1985,22995,S,U,S,D,FG
30,Catalina 30 ,1982,22995,S,U,S,D,FG
30,Catalina 30 ,1982,22800,S,U,S,D,FG
30,Catalina 30 ,1987,22295,S,U,O,O,FG
30,Catalina 30 ,1985,21900,S,U,S,D,FG
30,Catalina 30 ,1987,19900,S,U,S,D,FG
30,Catalina 30 ,1984,19900,S,U,S,D,FG
30,Catalina 30 ,1982,19900,S,U,S,D,FG
30,Catalina 30 ,1983,19800,S,U,S,D,FG
30,Catalina 30 ,1984,19500,S,U,S,D,FG
30,Catalina 30 ,1980,19000,S,U,S,D,FG
30,Catalina 30 ,1981,18507,S,U,S,D,FG
30,Catalina 30 ,1986,17900,S,U,S,D,FG
30,Catalina 30 ,1983,15900,S,U,S,G,FG
30,Catalina 30 ,1981,15900,S,U,S,G,FG
30,Catalina 30 ,1979,15900,S,U,S,G,FG
30,Catalina 30 ,1981,15500,S,U,S,G,FG
30,Catalina 30 ,1981,15000,S,U,S,D,FG
30,Catalina 30 ,1978,14000,S,U,S,D,FG
30,Catalina 30 ,1977,3750,S,U,S,G,FG
30,Catalina30 - Tall Rig ... ,1984,19900,S,U,S,D,FG
30,Catalina 30 Mark III ,1995,39995,S,U,S,D,FG
30,Catalina 30 MK ll ,1989,29900,S,U,S,D,FG
30,Catalina 30 MkII ,1999,49000,S,U,S,D,FG
30,Catalina 30 MkII ,1986,26999,S,U,S,D,FG
30,Catalina30 MkII Tall R... ,1988,28500,S,U,S,D,FG
30,Catalina 30 MkIII ,2003,62500,S,U,S,D,FG
30,Catalina 30 MkIII ,2000,55000,S,U,S,D,FG
30,Catalina 30 MkIII ,1995,42000,S,U,S,D,FG
30,Catalina 30 Sloop ,1991,24900,S,U,S,D,FG
30,Catalina 30 Tall Rig ,1991,30000,S,U,S,D,FG
30,Catalina 30 Tall Rig ,1986,24900,S,U,S,D,FG
30,Catalina 30 Tall Rig ,1986,23900,S,U,S,D,FG
30,Catalina 30 Tall Rig ,1985,20500,S,U,S,D,FG
30,Catalina 30 Tall Rig ,1978,18500,S,U,O,O,FG
30,Catalina 30 tall rig ,1982,19900,S,U,S,D,FG
30,Catalina30 Tall Rig - ... ,1980,19900,S,U,S,D,FG
30,Catalina 30 Tall Rig MKII ,1990,49995,S,U,S,D,FG
30,Catalina30 TR MKII - w... ,1992,28500,S,U,S,D,FG
30,Catalina 309 ,2011,119800,S,U,S,D,FG
30,Catalina 309 ,2008,90298,S,U,S,D,FG
30,Catalina 309 ,2006,79500,S,U,S,D,FG
30,Catalina C 30 ,1980,18500,S,U,S,D,FG
30,Catalina M K 2 ,1987,19800,S,U,S,D,FG
30,CatalinaShoal Scheel ... ,1982,18900,S,U,S,D,FG
30,Catalina Sloop ,1992,34900,S,U,S,D,FG
30,Catalina Sloop ,1986,24533,S,U,S,D,FG
30,Catalina Sloop ,1982,21434,S,U,S,D,FG
30,Catalina Sloop ,1981,16900,S,U,S,G,FG
30,Catalina Sloop ,1979,16500,S,U,O,O,FG
30,Catalina Sloop ,1984,14000,S,U,S,D,FG
30,Catalina Sloop ,1981,13900,S,U,S,D,FG
30,Catalina Sloop ,1978,13000,S,U,S,G,FG
30,Catalina Sloop ,1984,12000,S,U,S,D,FG
30,Catalina Tall Rig ,1985,29000,S,U,S,D,FG
30,Catalina Tall Rig ,1984,20000,S,U,S,D,FG
30,Catalina Tall Rig ,1983,18500,S,U,S,D,FG
30,Catalina Tall Rig ,1980,11000,S,U,S,D,FG
30,Catalina Tall Rig 30 ,1978,12000,S,U,S,G,FG
30,Catalina ,1980,34000,S,U,S,D,FG
30,Catalina ,1984,27000,S,U,S,D,FG
30,Catalina ,1978,9900,S,U,S,G,FG
30,Catalina 30 ,1983,20000,S,U,S,D,FG
30,Catalina Tall Rig ,1984,15900,S,U,S,D,FG
30,Catalina Yachts 30 MKII ,1987,37000,S,U,S,D,FG
30,Catboat ,1927,130000,S,U,S,D,W
30,Clipper Marine sloop ,1975,6000,S,U,S,D,FG
30,Cobra 30cr ,1982,18466,S,U,S,D,FG
30,Corsair 31R ,2003,119999,S,U,S,G,FG
30,Corsair F-31R ,2001,92000,S,U,S,G,FG
30,Corsair F31R ,2000,124850,S,U,S,G,FG
30,Cs 30 ,1987,30128,S,U,S,D,FG
30,Cs 30 ,1985,30042,S,U,S,D,FG
30,Cs 30 ,1985,21520,S,U,S,D,FG
30,Cs 30 Sloop ,1985,32280,S,U,S,D,FG
30,Cs Yachts 30 ,1985,27975,S,U,S,D,FG
30,Cs Yachts CS30 ,1985,30042,S,U,S,D,FG
30,Dehlar 31 ,1986,38259,S,U,S,D,FG
30,Dehler 31 ,1990,60959,S,U,S,D,FG
30,Dod Yachts 30 ETE' ,2006,48029,S,U,S,G,FG
30,Dufour 31 ,1979,18472,S,U,S,D,FG
30,Dufour 310 Grand Large ,2014,122534,S,U,S,D,CP
30,Dufour Arpege ,1973,20320,S,U,S,D,FG
30,Dufour Arpege 30 ,1967,23000,S,U,S,D,FG
30,Dufour Arpege 30 ,1970,17100,S,U,S,D,FG
30,Dufour Arpege 30 ,1971,15538,S,U,S,D,FG
30,Elan 31 ,2003,76518,S,U,S,D,FG
30,Elan 31 ,2002,70196,S,U,S,D,FG
30,Elan 31 ,2002,49137,S,U,S,D,FG
30,Elan E3 ,2014,156158,S,N,S,D,FG
30,Elizabethan 30 ,1972,42155,S,U,S,D,FG
